,transaction_id,items,basket_size,basket_total
1995,1995,"['brown_bread', 'newspapers', 'whole_milk']",3,30.64
1996,1996,"['citrus_fruit', 'soda']",2,13.15
1997,1997,"['fruit/vegetable_juice', 'soda', 'yogurt']",3,24.46
1998,1998,"['napkins', 'whipped/sour_cream']",2,14.81
1999,1999,"['brown_bread', 'other_vegetables']",2,22.41
2000,2000,"['packaged_fruit/vegetables', 'soda', 'whole_milk']",3,19.98
2001,2001,"['butter', 'rolls/buns', 'tropical_fruit', 'whipped/sour_cream']",4,37.53
2002,2002,"['ice_cream', 'whole_milk']",2,14.959999999999999
2003,2003,"['chewing_gum', 'hygiene_articles']",2,12.07
2004,2004,"['chocolate', 'long_life_bakery_product', 'tropical_fruit', 'whole_milk']",4,49.55
2005,2005,"['coffee', 'whole_milk']",2,14.3
2006,2006,"['house_keeping_products', 'hygiene_articles', 'sweet_spreads']",3,18.61
2007,2007,"['fruit/vegetable_juice', 'packaged_fruit/vegetables', 'salty_snack']",3,28.259999999999998
2008,2008,"['other_vegetables', 'whole_milk']",2,22.27
2009,2009,"['citrus_fruit', 'condensed_milk', 'flour']",3,32.150000000000006
2010,2010,"['bottled_water', 'soda']",2,8.7
2011,2011,"['flour', 'fruit/vegetable_juice', 'hygiene_articles', 'white_bread']",4,35.97
2012,2012,"['bottled_water', 'uht-milk']",2,9.799999999999999
2013,2013,"['canned_fish', 'nuts/prunes', 'shopping_bags', 'soda']",4,14.88
2014,2014,"['hygiene_articles', 'oil', 'pickled_vegetables']",3,17.23
2015,2015,"['berries', 'yogurt']",2,18.849999999999998
2016,2016,"['chewing_gum', 'citrus_fruit', 'rolls/buns', 'shopping_bags']",4,41.120000000000005
2017,2017,"['frankfurter', 'pastry', 'soda']",3,17.009999999999998
2018,2018,"['rolls/buns', 'shopping_bags', 'sliced_cheese', 'whole_milk']",4,38.129999999999995
2019,2019,"['beef', 'onions', 'other_vegetables', 'rolls/buns']",4,27.96
2020,2020,"['dish_cleaner', 'napkins', 'pip_fruit']",3,23.55
2021,2021,"['candy', 'domestic_eggs']",2,6.050000000000001
2022,2022,"['butter', 'coffee', 'sugar', 'whole_milk']",4,38.54
2023,2023,"['frankfurter', 'hygiene_articles']",2,5.140000000000001
2024,2024,"['bathroom_cleaner', 'curd', 'yogurt']",3,27.09
2025,2025,"['coffee', 'frankfurter']",2,5.66
2026,2026,"['baking_powder', 'curd', 'margarine', 'pip_fruit']",4,20.060000000000002
2027,2027,"['light_bulbs', 'yogurt']",2,24.46
2028,2028,"['bottled_water', 'rolls/buns']",2,15.809999999999999
2029,2029,"['pastry', 'soda']",2,13.219999999999999
2030,2030,"['flour', 'other_vegetables', 'rolls/buns', 'whole_milk']",4,45.36
2031,2031,"['meat', 'pastry', 'root_vegetables']",3,26.709999999999997
2032,2032,"['bottled_water', 'salty_snack', 'soda']",3,19.35
2033,2033,"['brown_bread', 'hard_cheese', 'meat', 'root_vegetables']",4,37.7
2034,2034,"['chicken', 'other_vegetables', 'pickled_vegetables', 'whipped/sour_cream']",4,31.93
2035,2035,"['whipped/sour_cream', 'whole_milk']",2,17.11
2036,2036,"['citrus_fruit', 'onions', 'soups']",3,21.160000000000004
2037,2037,"['grapes', 'pip_fruit', 'rolls/buns', 'whole_milk']",4,39.3
2038,2038,"['beef', 'chocolate_marshmallow', 'frankfurter', 'whole_milk']",4,28.6
2039,2039,"['brown_bread', 'butter', 'sliced_cheese']",3,29.25
2040,2040,"['frozen_vegetables', 'root_vegetables']",2,9.01
2041,2041,"['margarine', 'other_vegetables', 'tropical_fruit', 'whole_milk']",4,43.78
2042,2042,"['beverages', 'root_vegetables', 'salt', 'whole_milk']",4,29.72
2043,2043,"['canned_fish', 'yogurt']",2,13.75
2044,2044,"['dishes', 'zwieback']",2,12.84
2045,2045,"['frankfurter', 'rolls/buns']",2,12.329999999999998
2046,2046,"['bottled_water', 'rolls/buns', 'whole_milk']",3,28.24
2047,2047,"['candles', 'oil', 'whole_milk']",3,35.97
2048,2048,"['coffee', 'female_sanitary_products', 'napkins']",3,20.700000000000003
2049,2049,"['frankfurter', 'rolls/buns']",2,12.329999999999998
2050,2050,"['salty_snack', 'soda']",2,12.08
2051,2051,"['grapes', 'liver_loaf', 'other_vegetables', 'pip_fruit']",4,37.19
2052,2052,"['butter_milk', 'instant_coffee']",2,19.869999999999997
2053,2053,"['bottled_water', 'specialty_chocolate']",2,11.85
2054,2054,"['artif._sweetener', 'whole_milk']",2,26.1
2055,2055,"['chicken', 'whole_milk']",2,24.93
2056,2056,"['chicken', 'ice_cream']",2,15.03
2057,2057,"['newspapers', 'rolls/buns']",2,14.18
2058,2058,"['curd', 'instant_food_products', 'specialty_bar']",3,7.79
2059,2059,"['herbs', 'hygiene_articles', 'napkins', 'other_vegetables']",4,31.51
2060,2060,"['berries', 'grapes']",2,18.61
2061,2061,"['pastry', 'shopping_bags', 'spread_cheese', 'yogurt']",4,38.34
2062,2062,"['berries', 'grapes', 'soda']",3,20.04
2063,2063,"['frozen_dessert', 'grapes', 'other_vegetables']",3,33.010000000000005
2064,2064,"['citrus_fruit', 'semi-finished_bread']",2,22.33
2065,2065,"['brown_bread', 'rolls/buns']",2,21.11
2066,2066,"['rolls/buns', 'snack_products']",2,14.29
2067,2067,"['bottled_water', 'coffee', 'cream_cheese']",3,21.04
2068,2068,"['long_life_bakery_product', 'newspapers', 'waffles']",3,22.29
2069,2069,"['butter_milk', 'other_vegetables', 'yogurt']",3,34.83
2070,2070,"['berries', 'cat_food', 'chocolate', 'yogurt']",4,34.58
2071,2071,"['citrus_fruit', 'meat_spreads', 'pickled_vegetables', 'specialty_chocolate']",4,23.57
2072,2072,"['beef', 'whole_milk']",2,15.17
2073,2073,"['fruit/vegetable_juice', 'pickled_vegetables', 'tropical_fruit']",3,31.049999999999997
2074,2074,"['butter', 'citrus_fruit', 'domestic_eggs', 'sliced_cheese']",4,32.290000000000006
2075,2075,"['chocolate', 'soda']",2,9.959999999999999
2076,2076,"['root_vegetables', 'whole_milk']",2,17.65
2077,2077,"['mustard', 'whole_milk']",2,24.02
2078,2078,"['rolls/buns', 'whole_milk']",2,20.97
2079,2079,"['ice_cream', 'rolls/buns']",2,11.069999999999999
2080,2080,"['chocolate', 'ice_cream']",2,11.059999999999999
2081,2081,"['bottled_water', 'soda', 'tropical_fruit', 'whole_milk']",4,35.78
2082,2082,"['long_life_bakery_product', 'newspapers']",2,19.58
2083,2083,"['nut_snack', 'rolls/buns', 'whole_milk']",3,24.03
2084,2084,"['instant_food_products', 'rolls/buns']",2,11.94
2085,2085,"['coffee', 'condensed_milk']",2,7.75
2086,2086,"['pickled_vegetables', 'whole_milk']",2,17.34
2087,2087,"['coffee', 'seasonal_products', 'white_bread']",3,16.47
2088,2088,"['house_keeping_products', 'whole_milk']",2,20.09
2089,2089,"['dessert', 'newspapers', 'shopping_bags', 'uht-milk']",4,32.839999999999996
2090,2090,"['soap', 'soda', 'whole_milk']",3,22.65
2091,2091,"['female_sanitary_products', 'pastry', 'specialty_chocolate']",3,25.07
2092,2092,"['other_vegetables', 'processed_cheese', 'soda', 'whole_milk']",4,34.1
2093,2093,"['bottled_water', 'other_vegetables', 'specialty_cheese', 'yogurt']",4,40.47
2094,2094,"['finished_products', 'rolls/buns']",2,17.439999999999998
2095,2095,"['berries', 'other_vegetables', 'yogurt']",3,28.689999999999998
2096,2096,"['light_bulbs', 'specialty_chocolate', 'whole_milk']",3,29.93
2097,2097,"['beverages', 'specialty_bar']",2,4.46
2098,2098,"['pastry', 'shopping_bags', 'waffles']",3,24.64
2099,2099,"['citrus_fruit', 'yogurt']",2,23.259999999999998
2100,2100,"['salty_snack', 'specialty_chocolate']",2,15.23
2101,2101,"['citrus_fruit', 'pastry', 'seasonal_products', 'tropical_fruit']",4,44.18
2102,2102,"['pip_fruit', 'rolls/buns']",2,15.57
2103,2103,"['brown_bread', 'fruit/vegetable_juice', 'whole_milk']",3,36.49
2104,2104,"['beef', 'soft_cheese', 'whole_milk', 'yogurt']",4,36.81
2105,2105,"['frozen_dessert', 'tropical_fruit']",2,26.52
2106,2106,"['coffee', 'frankfurter']",2,5.66
2107,2107,"['cat_food', 'curd', 'ice_cream', 'pasta']",4,13.589999999999998
2108,2108,"['newspapers', 'yogurt']",2,17.18
2109,2109,"['coffee', 'domestic_eggs', 'shopping_bags', 'sliced_cheese']",4,22.92
2110,2110,"['chicken', 'whole_milk']",2,24.93
2111,2111,"['detergent', 'fish', 'white_bread', 'whole_milk']",4,42.3
2112,2112,"['detergent', 'hygiene_articles', 'napkins']",3,21.880000000000003
2113,2113,"['canned_fish', 'margarine', 'rolls/buns']",3,17.61
2114,2114,"['coffee', 'fruit/vegetable_juice']",2,13.36
2115,2115,"['frankfurter', 'whole_milk']",2,16.22
2116,2116,"['beverages', 'dessert']",2,17.849999999999998
2117,2117,"['salty_snack', 'specialty_chocolate']",2,15.23
2118,2118,"['cream_cheese', 'frankfurter', 'white_bread']",3,24.270000000000003
2119,2119,"['male_cosmetics', 'soups']",2,3.43
2120,2120,"['soda', 'syrup']",2,15.83
2121,2121,"['beverages', 'root_vegetables', 'yogurt']",3,20.08
2122,2122,"['cream_cheese', 'curd', 'shopping_bags', 'whole_milk']",4,37.72
2123,2123,"['soda', 'specialty_bar']",2,2.57
2124,2124,"['newspapers', 'whipped/sour_cream']",2,10.32
2125,2125,"['brown_bread', 'cream_cheese', 'tropical_fruit', 'whole_milk']",4,51.55
2126,2126,"['brown_bread', 'meat', 'seasonal_products', 'shopping_bags']",4,38.43
2127,2127,"['specialty_bar', 'yogurt']",2,12.68
2128,2128,"['hygiene_articles', 'organic_products', 'softener']",3,24.23
2129,2129,"['coffee', 'frozen_meals', 'frozen_potato_products']",3,16.04
2130,2130,"['frankfurter', 'frozen_vegetables', 'whole_milk']",3,20.009999999999998
2131,2131,"['brown_bread', 'grapes']",2,23.87
2132,2132,"['cling_film/bags', 'grapes', 'sugar']",3,28.72
2133,2133,"['napkins', 'rolls/buns', 'shopping_bags']",3,28.810000000000002
2134,2134,"['bottled_water', 'rolls/buns']",2,15.809999999999999
2135,2135,"['curd', 'newspapers', 'yogurt']",3,20.43
2136,2136,"['candy', 'coffee', 'soft_cheese']",3,14.129999999999999
2137,2137,"['candles', 'margarine', 'root_vegetables']",3,24.65
2138,2138,"['beef', 'condensed_milk', 'root_vegetables', 'whole_milk']",4,26.27
2139,2139,"['rolls/buns', 'tropical_fruit', 'whole_milk']",3,35.62
2140,2140,"['brown_bread', 'butter_milk', 'flour', 'tropical_fruit']",4,55.22
2141,2141,"['specialty_bar', 'sugar']",2,15.72
2142,2142,"['finished_products', 'softener', 'whole_milk']",3,30.3
2143,2143,"['soda', 'uht-milk']",2,3.96
2144,2144,"['dishes', 'domestic_eggs', 'other_vegetables', 'whole_milk']",4,33.129999999999995
2145,2145,"['butter', 'candy', 'fruit/vegetable_juice', 'whole_milk']",4,35.74
2146,2146,"['chicken', 'rolls/buns', 'whole_milk']",3,33.47
2147,2147,"['pastry', 'pip_fruit']",2,18.82
2148,2148,"['newspapers', 'rolls/buns']",2,14.18
2149,2149,"['whipped/sour_cream', 'whole_milk']",2,17.11
2150,2150,"['root_vegetables', 'soda', 'whipped/sour_cream', 'whole_milk']",4,23.759999999999998
2151,2151,"['domestic_eggs', 'margarine', 'oil', 'uht-milk']",4,24.25
2152,2152,"['citrus_fruit', 'other_vegetables', 'rolls/buns', 'uht-milk']",4,32.63
2153,2153,"['margarine', 'pet_care', 'root_vegetables']",3,20.689999999999998
2154,2154,"['newspapers', 'rolls/buns', 'tropical_fruit']",3,28.83
2155,2155,"['beef', 'coffee', 'rolls/buns', 'whole_milk']",4,25.58
2156,2156,"['domestic_eggs', 'frankfurter', 'mustard', 'seasonal_products']",4,25.29
2157,2157,"['beef', 'bottled_water', 'margarine', 'tropical_fruit']",4,31.520000000000003
2158,2158,"['pastry', 'soda']",2,13.219999999999999
2159,2159,"['other_vegetables', 'shopping_bags', 'soda']",3,21.41
2160,2160,"['frankfurter', 'pastry', 'rolls/buns']",3,24.119999999999997
2161,2161,"['dishes', 'grapes', 'pasta']",3,18.88
2162,2162,"['finished_products', 'long_life_bakery_product', 'other_vegetables']",3,32.68
2163,2163,"['beef', 'newspapers', 'soda']",3,9.809999999999999
2164,2164,"['butter', 'pip_fruit', 'yogurt']",3,28.23
2165,2165,"['rolls/buns', 'shopping_bags']",2,18.68
2166,2166,"['chicken', 'domestic_eggs', 'frozen_meals', 'spread_cheese']",4,28.66
2167,2167,"['domestic_eggs', 'root_vegetables', 'white_bread']",3,17.689999999999998
2168,2168,"['brown_bread', 'cream_cheese', 'rolls/buns']",3,33.01
2169,2169,"['citrus_fruit', 'pastry', 'rolls/buns', 'yogurt']",4,43.589999999999996
2170,2170,"['other_vegetables', 'rolls/buns']",2,18.38
2171,2171,"['processed_cheese', 'rolls/buns', 'specialty_chocolate']",3,23.519999999999996
2172,2172,"['chewing_gum', 'chicken', 'other_vegetables', 'shopping_bags']",4,43.2
2173,2173,"['cream_cheese', 'processed_cheese', 'specialty_bar']",3,23.44
2174,2174,"['chocolate', 'other_vegetables', 'whole_milk']",3,30.799999999999997
2175,2175,"['citrus_fruit', 'other_vegetables', 'soda', 'whole_milk']",4,35.42
2176,2176,"['chewing_gum', 'cream_cheese', 'whole_milk']",3,35.05
2177,2177,"['curd', 'fruit/vegetable_juice', 'specialty_chocolate']",3,19.32
2178,2178,"['beef', 'sliced_cheese', 'whole_milk']",3,22.189999999999998
2179,2179,"['rolls/buns', 'yogurt']",2,20.08
2180,2180,"['butter', 'curd', 'finished_products', 'soda']",4,23.240000000000002
2181,2181,"['pickled_vegetables', 'soda', 'tropical_fruit', 'whole_milk']",4,33.42
2182,2182,"['seasonal_products', 'turkey']",2,12.85
2183,2183,"['brown_bread', 'rolls/buns', 'specialty_bar']",3,22.25
2184,2184,"['brown_bread', 'margarine', 'other_vegetables', 'whole_milk']",4,41.7
2185,2185,"['domestic_eggs', 'rolls/buns', 'yogurt']",3,23.97
2186,2186,"['berries', 'shopping_bags', 'yogurt']",3,28.99
2187,2187,"['rolls/buns', 'uht-milk']",2,11.069999999999999
2188,2188,"['bottled_water', 'butter', 'detergent', 'other_vegetables']",4,37.17
2189,2189,"['brown_bread', 'onions']",2,19.41
2190,2190,"['beef', 'citrus_fruit', 'other_vegetables']",3,24.3
2191,2191,"['chicken', 'grapes']",2,23.8
2192,2192,"['chicken', 'root_vegetables']",2,17.72
2193,2193,"['beef', 'instant_coffee']",2,9.16
2194,2194,"['citrus_fruit', 'rolls/buns', 'root_vegetables']",3,25.479999999999997
2195,2195,"['citrus_fruit', 'dessert', 'fruit/vegetable_juice', 'tropical_fruit']",4,52.39
2196,2196,"['citrus_fruit', 'soda', 'yogurt']",3,24.689999999999998
2197,2197,"['candy', 'cat_food', 'soda']",3,10.79
2198,2198,"['candy', 'pastry', 'rolls/buns']",3,22.49
2199,2199,"['cake_bar', 'specialty_chocolate']",2,17.45
2200,2200,"['long_life_bakery_product', 'yogurt']",2,25.479999999999997
2201,2201,"['frozen_meals', 'specialty_bar']",2,8.540000000000001
2202,2202,"['canned_fish', 'other_vegetables', 'root_vegetables', 'shopping_bags']",4,27.41
2203,2203,"['brown_bread', 'cream_cheese']",2,24.47
2204,2204,"['brown_bread', 'hair_spray']",2,26.67
2205,2205,"['dishes', 'roll_products', 'turkey']",3,20.91
2206,2206,"['cake_bar', 'detergent', 'other_vegetables', 'whole_milk']",4,45.54
2207,2207,"['dog_food', 'pet_care', 'shopping_bags']",3,25.9
2208,2208,"['brown_bread', 'pip_fruit', 'yogurt']",3,31.14
2209,2209,"['curd', 'tropical_fruit', 'whipped/sour_cream', 'yogurt']",4,34.12
2210,2210,"['frankfurter', 'frozen_potato_products', 'rolls/buns', 'specialty_fat']",4,21.099999999999998
2211,2211,"['root_vegetables', 'sliced_cheese']",2,12.239999999999998
2212,2212,"['coffee', 'condensed_milk', 'shopping_bags']",3,17.89
2213,2213,"['beverages', 'citrus_fruit', 'other_vegetables', 'snack_products']",4,30.630000000000003
2214,2214,"['ice_cream', 'other_vegetables']",2,12.37
2215,2215,"['dishes', 'rolls/buns']",2,15.509999999999998
2216,2216,"['flower_(seeds)', 'honey']",2,18.42
2217,2217,"['chocolate', 'long_life_bakery_product', 'pasta', 'whole_milk']",4,35.51
2218,2218,"['other_vegetables', 'soda', 'whole_milk']",3,23.7
2219,2219,"['napkins', 'yogurt']",2,21.67
2220,2220,"['grapes', 'pip_fruit', 'tropical_fruit']",3,32.980000000000004
2221,2221,"['grapes', 'hard_cheese']",2,21.51
2222,2222,"['frozen_potato_products', 'soda', 'turkey']",3,15.03
2223,2223,"['cake_bar', 'whole_milk']",2,25.299999999999997
2224,2224,"['specialty_chocolate', 'yogurt']",2,16.119999999999997
2225,2225,"['curd', 'female_sanitary_products', 'seasonal_products']",3,17.97
2226,2226,"['kitchen_towels', 'salty_snack', 'tropical_fruit', 'whole_milk']",4,45.1
2227,2227,"['brown_bread', 'grapes']",2,23.87
2228,2228,"['berries', 'whole_milk']",2,19.74
2229,2229,"['ice_cream', 'soda', 'whole_milk']",3,16.39
2230,2230,"['beef', 'chewing_gum', 'soft_cheese']",3,23.560000000000002
2231,2231,"['butter', 'other_vegetables']",2,19.5
2232,2232,"['bottled_water', 'long_life_bakery_product']",2,21.21
2233,2233,"['berries', 'frozen_meals', 'frozen_vegetables']",3,18.5
2234,2234,"['frankfurter', 'other_vegetables']",2,13.629999999999999
2235,2235,"['frozen_meals', 'napkins', 'soda']",3,18.96
2236,2236,"['brown_bread', 'flower_(seeds)', 'whole_milk']",3,35.65
2237,2237,"['bottled_water', 'soda']",2,8.7
2238,2238,"['curd', 'whipped/sour_cream']",2,7.93
2239,2239,"['frankfurter', 'ketchup', 'rolls/buns', 'soda']",4,19.29
2240,2240,"['bottled_water', 'candy', 'pip_fruit']",3,16.46
2241,2241,"['male_cosmetics', 'shopping_bags', 'soda', 'specialty_chocolate']",4,16.98
2242,2242,"['rolls/buns', 'whole_milk']",2,20.97
2243,2243,"['coffee', 'curd_cheese', 'pip_fruit', 'uht-milk']",4,13.81
2244,2244,"['soda', 'yogurt']",2,12.969999999999999
2245,2245,"['rolls/buns', 'soda']",2,9.969999999999999
2246,2246,"['cooking_chocolate', 'domestic_eggs', 'margarine', 'pastry']",4,30.03
2247,2247,"['brown_bread', 'butter_milk', 'pastry']",3,37.81
2248,2248,"['curd', 'semi-finished_bread', 'whole_milk']",3,26.29
2249,2249,"['citrus_fruit', 'domestic_eggs', 'whole_milk']",3,28.04
2250,2250,"['soda', 'sugar', 'uht-milk']",3,18.540000000000003
2251,2251,"['detergent', 'salt']",2,19.15
2252,2252,"['frozen_vegetables', 'other_vegetables', 'whole_milk']",3,26.06
2253,2253,"['curd', 'pastry', 'rolls/buns']",3,23.58
2254,2254,"['fruit/vegetable_juice', 'long_life_bakery_product', 'soda']",3,26.86
2255,2255,"['brown_bread', 'ice_cream', 'napkins', 'pastry']",4,37.019999999999996
2256,2256,"['berries', 'domestic_eggs', 'rolls/buns', 'yogurt']",4,31.279999999999998
2257,2257,"['beef', 'white_bread']",2,11.32
2258,2258,"['rolls/buns', 'soap', 'white_bread', 'whole_milk']",4,38.339999999999996
2259,2259,"['citrus_fruit', 'snack_products', 'whole_milk']",3,29.9
2260,2260,"['frankfurter', 'tropical_fruit', 'whole_milk']",3,30.87
2261,2261,"['beef', 'margarine']",2,9.600000000000001
2262,2262,"['specialty_bar', 'whole_milk']",2,13.57
2263,2263,"['cocoa_drinks', 'newspapers', 'pastry', 'whole_milk']",4,37.42
2264,2264,"['coffee', 'pip_fruit']",2,8.9
2265,2265,"['curd', 'root_vegetables', 'whole_milk', 'yogurt']",4,32.44
2266,2266,"['brown_bread', 'root_vegetables', 'shopping_bags', 'yogurt']",4,39.47
2267,2267,"['chicken', 'pastry']",2,24.29
2268,2268,"['dessert', 'whole_milk']",2,26.96
2269,2269,"['chewing_gum', 'newspapers', 'syrup', 'yogurt']",4,42.3
2270,2270,"['candy', 'chocolate', 'pet_care', 'soda']",4,20.729999999999997
2271,2271,"['beef', 'berries', 'whipped/sour_cream', 'yogurt']",4,26.27
2272,2272,"['frozen_vegetables', 'shopping_bags', 'yogurt']",3,25.47
2273,2273,"['frozen_meals', 'hard_cheese']",2,17.61
2274,2274,"['beef', 'bottled_water', 'root_vegetables']",3,15.23
2275,2275,"['beverages', 'domestic_eggs', 'misc._beverages']",3,19.38
2276,2276,"['citrus_fruit', 'grapes']",2,23.020000000000003
2277,2277,"['chocolate', 'pastry', 'soda']",3,21.75
2278,2278,"['citrus_fruit', 'newspapers', 'yogurt']",3,28.9
2279,2279,"['chocolate', 'nuts/prunes', 'soda']",3,11.059999999999999
2280,2280,"['pastry', 'soda', 'specialty_bar']",3,14.36
2281,2281,"['kitchen_towels', 'root_vegetables', 'spices']",3,27.04
2282,2282,"['curd_cheese', 'frozen_meals']",2,9.780000000000001
2283,2283,"['butter_milk', 'sliced_cheese']",2,20.47
2284,2284,"['rolls/buns', 'sliced_cheese', 'specialty_chocolate']",3,20.14
2285,2285,"['chocolate', 'fruit/vegetable_juice']",2,20.02
2286,2286,"['butter_milk', 'cream_cheese', 'pip_fruit', 'rolls/buns']",4,40.92
2287,2287,"['butter', 'chocolate', 'pip_fruit', 'rolls/buns']",4,33.76
2288,2288,"['brown_bread', 'rolls/buns']",2,21.11
2289,2289,"['soda', 'specialty_chocolate']",2,6.01
2290,2290,"['canned_fish', 'packaged_fruit/vegetables']",2,8.33
2291,2291,"['berries', 'soda', 'waffles']",3,11.45
2292,2292,"['soda', 'tropical_fruit']",2,16.080000000000002
2293,2293,"['grapes', 'salty_snack']",2,21.950000000000003
2294,2294,"['long_life_bakery_product', 'margarine']",2,20.8
2295,2295,"['beef', 'dog_food', 'frozen_meals']",3,17.29
2296,2296,"['butter', 'long_life_bakery_product', 'pastry', 'shopping_bags']",4,45.53
2297,2297,"['bottled_water', 'rolls/buns', 'specialty_chocolate']",3,20.39
2298,2298,"['brown_bread', 'salty_snack']",2,23.22
2299,2299,"['butter_milk', 'napkins', 'specialty_bar']",3,24.72
2300,2300,"['chocolate', 'pastry', 'soda', 'tropical_fruit']",4,36.4
2301,2301,"['ketchup', 'shopping_bags', 'tropical_fruit']",3,30.32
2302,2302,"['beef', 'newspapers', 'root_vegetables', 'waffles']",4,16.31
2303,2303,"['chewing_gum', 'seasonal_products']",2,16.740000000000002
2304,2304,"['rolls/buns', 'tropical_fruit']",2,23.189999999999998
2305,2305,"['cocoa_drinks', 'shopping_bags', 'whole_milk']",3,30.13
2306,2306,"['margarine', 'rolls/buns']",2,15.399999999999999
2307,2307,"['candles', 'dish_cleaner', 'yogurt']",3,30.5
2308,2308,"['chocolate', 'chocolate_marshmallow', 'pastry']",3,29.96
2309,2309,"['beverages', 'fruit/vegetable_juice', 'rolls/buns']",3,23.35
2310,2310,"['tropical_fruit', 'whole_milk']",2,27.08
2311,2311,"['ice_cream', 'specialty_bar']",2,3.67
2312,2312,"['packaged_fruit/vegetables', 'whipped/sour_cream']",2,10.8
2313,2313,"['rolls/buns', 'specialty_bar', 'yogurt']",3,21.22
2314,2314,"['fruit/vegetable_juice', 'pastry', 'tropical_fruit']",3,37.93
2315,2315,"['citrus_fruit', 'pastry']",2,23.509999999999998
2316,2316,"['pastry', 'semi-finished_bread', 'whole_milk']",3,34.83
2317,2317,"['specialty_chocolate', 'whole_milk']",2,17.009999999999998
2318,2318,"['condensed_milk', 'newspapers', 'other_vegetables', 'soda']",4,22.79
2319,2319,"['chocolate', 'coffee', 'shopping_bags', 'whole_milk']",4,32.97
2320,2320,"['male_cosmetics', 'napkins']",2,10.96
2321,2321,"['ice_cream', 'prosecco', 'whole_milk']",3,26.46
2322,2322,"['citrus_fruit', 'prosecco', 'shopping_bags', 'specialty_bar']",4,34.5
2323,2323,"['berries', 'specialty_cheese', 'yogurt']",3,30.669999999999998
2324,2324,"['roll_products', 'whole_milk', 'yogurt']",3,31.08
2325,2325,"['frozen_vegetables', 'meat', 'soda']",3,14.919999999999998
2326,2326,"['chocolate', 'grapes']",2,19.83
2327,2327,"['domestic_eggs', 'whole_milk']",2,16.32
2328,2328,"['pip_fruit', 'tropical_fruit']",2,21.68
2329,2329,"['butter_milk', 'cream_cheese', 'fruit/vegetable_juice', 'whole_milk']",4,49.27
2330,2330,"['butter', 'chicken']",2,22.16
2331,2331,"['other_vegetables', 'roll_products']",2,16.95
2332,2332,"['citrus_fruit', 'hard_cheese']",2,21.93
2333,2333,"['candy', 'hygiene_articles']",2,3.5100000000000002
2334,2334,"['candy', 'grapes', 'long_life_bakery_product', 'rolls/buns']",4,35.94
2335,2335,"['specialty_bar', 'white_bread']",2,9.72
2336,2336,"['beverages', 'bottled_water', 'rolls/buns']",3,19.13
2337,2337,"['shopping_bags', 'soda', 'specialty_chocolate']",3,16.15
2338,2338,"['newspapers', 'tropical_fruit', 'waffles']",3,23.0
2339,2339,"['rolls/buns', 'soda']",2,9.969999999999999
2340,2340,"['frozen_meals', 'other_vegetables', 'soda']",3,18.67
2341,2341,"['rolls/buns', 'root_vegetables', 'uht-milk', 'yogurt']",4,27.83
2342,2342,"['napkins', 'whole_milk']",2,22.560000000000002
2343,2343,"['artif._sweetener', 'coffee']",2,15.54
2344,2344,"['coffee', 'syrup']",2,16.27
2345,2345,"['fruit/vegetable_juice', 'onions']",2,18.33
2346,2346,"['beef', 'ice_cream', 'other_vegetables', 'whole_milk']",4,27.54
2347,2347,"['chewing_gum', 'napkins']",2,20.85
2348,2348,"['dishes', 'rolls/buns']",2,15.509999999999998
2349,2349,"['frozen_vegetables', 'whole_milk']",2,16.22
2350,2350,"['specialty_bar', 'uht-milk']",2,3.67
2351,2351,"['beverages', 'cream_cheese']",2,15.22
2352,2352,"['cling_film/bags', 'long_life_bakery_product', 'root_vegetables', 'whole_milk']",4,34.43
2353,2353,"['bottled_water', 'specialty_chocolate', 'tropical_fruit', 'yogurt']",4,38.04
2354,2354,"['newspapers', 'onions', 'whipped/sour_cream']",3,17.16
2355,2355,"['fruit/vegetable_juice', 'shopping_bags', 'soda', 'whole_milk']",4,35.49
2356,2356,"['domestic_eggs', 'meat', 'pastry', 'whole_milk']",4,37.81
2357,2357,"['condensed_milk', 'misc._beverages', 'other_vegetables', 'soda']",4,29.32
2358,2358,"['brown_bread', 'salt', 'sugar', 'whole_milk']",4,48.33
2359,2359,"['butter', 'whole_milk']",2,22.09
2360,2360,"['butter', 'chocolate', 'herbs']",3,28.379999999999995
2361,2361,"['female_sanitary_products', 'rolls/buns', 'soda']",3,18.669999999999998
2362,2362,"['popcorn', 'root_vegetables', 'soda', 'yogurt']",4,30.099999999999998
2363,2363,"['baking_powder', 'flour', 'sugar', 'yogurt']",4,43.589999999999996
2364,2364,"['bottled_water', 'pip_fruit', 'processed_cheese']",3,24.700000000000003
2365,2365,"['frozen_meals', 'pip_fruit', 'softener', 'tropical_fruit']",4,38.05
2366,2366,"['chicken', 'root_vegetables', 'whole_milk']",3,30.15
2367,2367,"['bottled_water', 'whole_milk', 'yogurt']",3,31.24
2368,2368,"['newspapers', 'pip_fruit']",2,12.67
2369,2369,"['beef', 'butter_milk', 'citrus_fruit', 'curd']",4,31.159999999999997
2370,2370,"['butter', 'whole_milk']",2,22.09
2371,2371,"['citrus_fruit', 'rolls/buns']",2,20.259999999999998
2372,2372,"['pastry', 'soda']",2,13.219999999999999
2373,2373,"['pastry', 'rolls/buns', 'whole_milk']",3,32.76
2374,2374,"['beverages', 'cream_cheese']",2,15.22
2375,2375,"['citrus_fruit', 'newspapers', 'yogurt']",3,28.9
